rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
588	447	11	1840	369	1471	216	704	153	767	53.4	10.582	10.367	37880	33	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
589	445	11	1736	397	1339	194	674	203	665	41.1	0.204	0.190	3098	59	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=25)@1
590	445	16	524	209	315	97	165	112	150	55.8	0.321	0.282	996	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=50,7279a22a,teacher_games(deep=4),lin,shape=129-1)@1
591	443	16	524	207	317	93	169	114	148	58.4	0.331	0.293	1037	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=46,e59671ae,teacher_games(deep=4),lin,shape=129-1)@1
592	442	11	1736	392	1344	208	660	184	684	48.8	368.803	365.571	88752	24	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
593	441	11	1736	390	1346	207	661	183	685	49.4	378.703	375.272	93717	24	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
594	438	11	1736	343	1393	192	676	151	717	53.2	10.936	10.487	37514	33	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
595	438	7	4496	972	3524	497	1751	475	1773	50.1	0.001	0.001	0	405	on	smart(pieces=2)@1
596	436	11	1736	383	1353	178	690	205	663	46.3	13.883	13.736	52084	32	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
597	436	11	1772	343	1429	180	714	163	715	54.1	1.599	1.485	208	41	gone	ab(deep=2)@1.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
598	436	16	524	202	322	87	175	115	147	57.7	0.321	0.270	995	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=17,8a6b139b,teacher_games(deep=4),lin,shape=129-1)@1
599	434	16	524	201	323	107	155	94	168	55.3	0.306	0.269	972	54	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,6078c2b8)@1
600	434	16	524	201	323	111	151	90	172	59.6	0.357	0.305	1116	53	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=37,c07509c1,teacher_games(deep=6),lin,shape=129-1)@1
601	430	16	524	198	326	109	153	89	173	59.1	0.329	0.254	979	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=27,ee3dc4e8,teacher_games(deep=6),lin,shape=129-1)@1
602	429	11	1736	372	1364	168	700	204	664	46.0	14.859	14.727	56146	31	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
603	426	16	524	195	329	87	175	108	154	61.5	0.281	0.233	873	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=15,4b6e327b,teacher_games(deep=4),lin,shape=129-1)@1
604	425	11	1736	365	1371	175	693	190	678	46.4	15.126	14.934	55769	31	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
605	423	16	524	193	331	98	164	95	167	52.4	0.357	0.316	1110	51	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=56,000e690f,model_games(gen=?,deep=4),lin,shape=129-1)@1
606	420	11	1736	358	1378	170	698	188	680	42.8	9.075	8.924	33080	32	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=28)@1
607	418	11	1736	315	1421	149	719	166	702	46.6	454.625	437.946	97758	22	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
608	416	11	1736	352	1384	174	694	178	690	45.7	14.215	14.100	51757	30	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
609	416	11	1736	312	1424	163	705	149	719	46.6	429.244	413.264	91028	22	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
610	414	22	504	119	385	53	199	66	186	33.3	0.001	0.002	24	272	gone	ab(deep=1)@1.classic(chip=100)@1
611	413	16	524	186	338	93	169	93	169	60.7	0.343	0.290	1041	50	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=21,bc235a23,teacher_games(deep=4),lin,shape=129-1)@1
612	411	16	524	185	339	97	165	88	174	55.7	0.366	0.304	1140	50	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=54,703d77f7,teacher_games(deep=2),lin,shape=129-1)@1
613	410	9	2268	448	1820	201	941	247	879	35.0	0.001	0.003	24	198	gone	ab(deep=1)@1.classic(chip=100)@2
614	403	22	504	115	389	55	197	60	192	33.6	0.001	0.000	0	-	gone	greedy@1.classic(chip=100)@1
615	397	16	524	175	349	107	155	68	194	61.4	0.417	0.366	1299	47	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=12,e146a4fd,teacher_games(deep=2),lin,shape=129-1)@1
616	397	16	524	175	349	84	178	91	171	57.1	0.385	0.335	1227	47	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=29,42a2fbaa,teacher_games(deep=6),lin,shape=129-1)@1
617	393	28	318	66	252	36	123	30	129	37.7	5.622	6.720	31845	31	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=35)@1
618	391	11	1736	317	1419	171	697	146	722	52.6	9.421	9.312	37723	30	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
619	391	12	1772	281	1491	145	749	136	742	50.9	4.372	4.115	216	33	gone	ab(deep=2)@1.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
620	391	16	524	171	353	63	199	108	154	53.4	0.322	0.275	982	48	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=19,b002ba49,teacher_games(deep=4),lin,shape=129-1)@1
621	385	16	524	167	357	76	186	91	171	56.1	0.290	0.240	1769	49	gone	ab(d4,tt,ord,nb200k)@1.learned(s5,02a0e14f)@1
622	383	13	1028	223	805	107	407	116	398	53.5	1.285	1.249	214	37	on	ab(deep=2)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
623	379	10	2336	394	1942	200	968	194	974	40.8	4.727	7.916	24596	29	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=35)@1
624	374	16	524	160	364	66	196	94	168	53.9	0.309	0.252	961	47	gone	ab(d4,tt,ord,nb200k)@1.learned(s20,2fd22539)@1
625	373	12	1736	257	1479	145	723	112	756	46.0	15.595	15.042	53517	27	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
626	371	16	524	158	366	84	178	74	188	60.2	0.375	0.325	1220	44	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=51,58f9dd8c,teacher_games(deep=2),lin,shape=129-1)@1
627	371	16	524	158	366	76	186	82	180	52.8	0.346	0.280	1064	46	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=55,a8f871c9,model_games(gen=?,deep=4),lin,shape=129-1)@1
628	369	12	1736	287	1449	153	715	134	734	51.5	9.565	9.481	37327	28	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
629	367	12	1736	284	1452	141	727	143	725	41.4	8.229	8.104	30182	28	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=35)@1
630	359	12	1736	241	1495	135	733	106	762	46.4	15.923	15.389	53711	26	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
631	359	17	524	150	374	77	185	73	189	56.8	0.257	0.195	760	47	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=40,71aad91c,teacher_games(deep=4),lin,shape=129-1)@1
632	354	7	4496	670	3826	355	1893	315	1933	50.7	0.001	0.001	0	301	on	smart(pieces=4)@1
633	353	29	318	57	261	33	126	24	135	36.7	5.165	5.991	29635	28	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=43)@1
634	348	17	524	143	381	79	183	64	198	56.9	0.276	0.224	1620	45	gone	ab(d4,tt,ord,nb200k)@1.learned(s4,c324e8a7)@1
635	337	17	524	136	388	56	206	80	182	56.8	0.380	0.292	1208	41	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=35,adc3f876,teacher_games(deep=6),lin,shape=129-1)@1
636	336	8	4496	613	3883	302	1946	311	1937	49.0	0.001	0.001	0	262	on	smart(pieces=6)@1
637	333	8	4496	604	3892	302	1946	302	1946	47.0	0.001	0.002	0	251	on	tiered@1
638	329	12	1736	237	1499	130	738	107	761	45.8	13.219	13.088	51926	24	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
639	327	12	1736	235	1501	128	740	107	761	45.9	12.862	12.729	51913	24	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
640	312	11	2400	279	2121	145	1055	134	1066	39.4	4.293	6.963	22343	24	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=43)@1
641	294	13	1736	198	1538	108	760	90	778	39.7	7.321	7.172	26895	23	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=43)@1
642	281	25	504	73	431	35	217	38	214	35.4	3.089	4.231	70009	23	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=50)@1
643	264	31	318	39	279	21	138	18	141	33.7	4.301	5.078	24222	21	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=52)@1
644	258	12	2336	200	2136	94	1074	106	1062	38.3	2.817	4.412	69152	21	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2.dil(prob=50)@1
645	250	14	1736	155	1581	77	791	78	790	37.5	4.292	4.189	71051	21	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2.dil(prob=50)@1
646	248	12	2336	187	2149	99	1069	88	1080	38.3	0.092	0.129	2205	35	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=50)@1
647	229	14	1736	137	1599	86	782	51	817	38.3	0.141	0.147	2121	32	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=50)@1
648	219	26	504	55	449	31	221	24	228	34.3	0.103	0.130	2209	31	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=50)@1
649	210	13	2336	142	2194	80	1088	62	1106	36.7	3.888	6.069	20222	17	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=52)@1
650	202	15	1736	115	1621	59	809	56	812	38.2	6.384	6.272	23381	16	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=52)@1
651	162	36	318	22	296	13	146	9	150	31.4	3.071	3.684	17364	14	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=63)@1
652	133	15	2400	69	2331	37	1163	32	1168	33.8	2.900	4.742	15389	11	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=63)@1
653	122	18	1736	62	1674	34	834	28	840	35.4	5.035	4.988	18703	10	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=63)@1
654	102	39	318	14	304	8	151	6	153	28.7	2.805	2.590	15640	9	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=75)@1
655	83	16	2336	32	2304	22	1146	10	1158	31.2	2.028	3.335	10889	7	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=75)@1
656	48	21	1736	26	1710	16	852	10	858	32.3	3.488	3.412	13021	4	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=75)@1
657	0	14	5904	7	5897	6	2946	1	2951	25.3	0.001	0.002	0	-	anchor	rand@1
