rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
579	589	16	524	215	309	99	163	116	146	60.1	0.332	0.306	1034	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=41,969172a5,teacher_games(deep=4),lin,shape=129-1)@1
580	588	7	3404	1094	2310	619	1083	475	1227	54.5	0.476	0.475	210	66	on	ab(deep=2)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
581	587	9	2352	545	1807	275	909	270	898	43.2	0.133	0.199	3221	77	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=25)@1
582	586	16	524	213	311	127	135	86	176	59.1	0.349	0.299	1066	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=18,f6f8e14e,teacher_games(deep=4),lin,shape=129-1)@1
583	586	16	524	213	311	121	141	92	170	56.3	0.393	0.354	1217	69	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=25,2417d2ef,teacher_games(deep=4),lin,shape=129-1)@1
584	585	16	524	212	312	134	128	78	184	59.4	0.326	0.247	1979	73	gone	ab(d4,tt,ord,nb200k)@1.learned(s3,9c12fe2e)@1
585	585	16	524	212	312	106	156	106	156	57.1	0.287	0.240	1109	74	gone	ab(d4,tt,ord,nb200k)@1.learned(s79,b2b57c78)@1
586	585	16	524	212	312	101	161	111	151	54.5	0.260	0.221	986	75	gone	ab(d4,tt,ord,nb200k)@1.learned(s8,126d9fb2)@1
587	585	16	524	212	312	87	175	125	137	59.1	0.360	0.292	1127	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=43,3c894531,teacher_games(deep=4),lin,shape=129-1)@1
588	583	16	524	211	313	135	127	76	186	59.0	0.339	0.281	1035	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=24,fe676e2e,teacher_games(deep=4),lin,shape=129-1)@1
589	582	11	1840	369	1471	216	704	153	767	53.4	10.582	10.367	37880	44	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
590	581	6	6944	1551	5393	808	2664	743	2729	41.8	0.195	0.192	3105	77	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=25)@1
591	580	16	524	209	315	97	165	112	150	55.8	0.321	0.282	996	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=50,7279a22a,teacher_games(deep=4),lin,shape=129-1)@1
592	579	6	6944	1537	5407	817	2655	720	2752	49.1	380.145	375.780	93581	31	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
593	578	16	524	207	317	93	169	114	148	58.4	0.331	0.293	1037	70	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=46,e59671ae,teacher_games(deep=4),lin,shape=129-1)@1
594	573	11	1736	343	1393	192	676	151	717	53.2	10.936	10.487	37514	43	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
595	573	5	9688	2086	7602	1059	3785	1027	3817	49.4	0.001	0.002	0	419	on	smart(pieces=2)@1
596	572	11	1772	343	1429	180	714	163	715	54.1	1.599	1.485	208	54	gone	ab(deep=2)@1.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
597	571	6	6944	1496	5448	762	2710	734	2738	42.7	8.950	8.834	33055	44	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=28)@1
598	570	16	524	202	322	87	175	115	147	57.7	0.321	0.270	995	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=17,8a6b139b,teacher_games(deep=4),lin,shape=129-1)@1
599	569	16	524	201	323	107	155	94	168	55.3	0.306	0.269	972	70	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,6078c2b8)@1
600	569	16	524	201	323	111	151	90	172	59.6	0.357	0.305	1116	69	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=37,c07509c1,teacher_games(deep=6),lin,shape=129-1)@1
601	565	6	6944	1463	5481	695	2777	768	2704	46.1	14.976	14.800	56206	41	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
602	565	16	524	198	326	109	153	89	173	59.1	0.329	0.254	979	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=27,ee3dc4e8,teacher_games(deep=6),lin,shape=129-1)@1
603	561	6	6944	1441	5503	680	2792	761	2711	46.3	15.211	15.012	55806	40	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
604	561	16	524	195	329	87	175	108	154	61.5	0.281	0.233	873	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=15,4b6e327b,teacher_games(deep=4),lin,shape=129-1)@1
605	558	16	524	193	331	98	164	95	167	52.4	0.357	0.316	1110	67	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=56,000e690f,model_games(gen=?,deep=4),lin,shape=129-1)@1
606	556	6	6944	1417	5527	696	2776	721	2751	46.0	14.043	13.880	52252	40	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
607	555	6	6944	1412	5532	723	2749	689	2783	45.9	14.394	14.229	52064	40	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
608	553	11	1736	315	1421	149	719	166	702	46.6	454.625	437.946	97758	30	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
609	551	11	1736	312	1424	163	705	149	719	46.6	429.244	413.264	91028	30	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
610	548	16	524	186	338	93	169	93	169	60.7	0.343	0.290	1041	67	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=21,bc235a23,teacher_games(deep=4),lin,shape=129-1)@1
611	546	16	524	185	339	97	165	88	174	55.7	0.366	0.304	1140	66	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=54,703d77f7,teacher_games(deep=2),lin,shape=129-1)@1
612	545	9	2268	448	1820	201	941	247	879	35.0	0.001	0.003	24	264	gone	ab(deep=1)@1.classic(chip=100)@2
613	532	16	524	175	349	107	155	68	194	61.4	0.417	0.366	1299	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=12,e146a4fd,teacher_games(deep=2),lin,shape=129-1)@1
614	532	16	524	175	349	84	178	91	171	57.1	0.385	0.335	1227	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=29,42a2fbaa,teacher_games(deep=6),lin,shape=129-1)@1
615	529	22	504	119	385	53	199	66	186	33.3	0.001	0.002	24	347	gone	ab(deep=1)@1.classic(chip=100)@1
616	526	12	1772	281	1491	145	749	136	742	50.9	4.372	4.115	216	44	gone	ab(deep=2)@1.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
617	526	16	524	171	353	63	199	108	154	53.4	0.322	0.275	982	65	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=19,b002ba49,teacher_games(deep=4),lin,shape=129-1)@1
618	523	8	3404	885	2519	458	1244	427	1275	53.5	1.208	1.189	214	51	on	ab(deep=2)@2.learned(model=79,18f19059,position_elo,mlp,mu_shape=129-256-128-1,sigma_shape=129-64-1)@1
619	520	6	6944	1237	5707	666	2806	571	2901	51.8	9.680	9.565	37554	39	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
620	520	16	524	167	357	76	186	91	171	56.1	0.290	0.240	1769	66	gone	ab(d4,tt,ord,nb200k)@1.learned(s5,02a0e14f)@1
621	518	22	504	115	389	55	197	60	192	33.6	0.001	0.000	0	-	gone	greedy@1.classic(chip=100)@1
622	517	6	6944	1225	5719	661	2811	564	2908	52.2	9.398	9.280	37406	39	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
623	514	10	2336	394	1942	200	968	194	974	40.8	4.727	7.916	24596	40	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=35)@1
624	509	16	524	160	364	66	196	94	168	53.9	0.309	0.252	961	64	gone	ab(d4,tt,ord,nb200k)@1.learned(s20,2fd22539)@1
625	508	12	1736	257	1479	145	723	112	756	46.0	15.595	15.042	53517	37	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
626	507	28	318	66	252	36	123	30	129	37.7	5.622	6.720	31845	40	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=35)@1
627	506	16	524	158	366	84	178	74	188	60.2	0.375	0.325	1220	61	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=51,58f9dd8c,teacher_games(deep=2),lin,shape=129-1)@1
628	506	16	524	158	366	76	186	82	180	52.8	0.346	0.280	1064	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=55,a8f871c9,model_games(gen=?,deep=4),lin,shape=129-1)@1
629	499	6	6944	1140	5804	571	2901	569	2903	41.6	8.102	8.000	30295	38	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=35)@1
630	494	12	1736	241	1495	135	733	106	762	46.4	15.923	15.389	53711	36	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
631	494	17	524	150	374	77	185	73	189	56.8	0.257	0.195	760	65	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=40,71aad91c,teacher_games(deep=4),lin,shape=129-1)@1
632	483	5	9688	1457	8231	734	4110	723	4121	50.1	0.001	0.001	0	377	on	smart(pieces=4)@1
633	483	17	524	143	381	79	183	64	198	56.9	0.276	0.224	1620	62	gone	ab(d4,tt,ord,nb200k)@1.learned(s4,c324e8a7)@1
634	471	17	524	136	388	56	206	80	182	56.8	0.380	0.292	1208	58	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=35,adc3f876,teacher_games(deep=6),lin,shape=129-1)@1
635	467	29	318	57	261	33	126	24	135	36.7	5.165	5.991	29635	37	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=43)@1
636	455	7	6944	952	5992	518	2954	434	3038	45.9	12.978	12.800	52027	33	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
637	454	6	9688	1279	8409	624	4220	655	4189	48.0	0.001	0.002	0	317	on	smart(pieces=6)@1
638	448	7	6944	925	6019	509	2963	416	3056	46.1	13.225	13.057	51606	33	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
639	447	11	2400	279	2121	145	1055	134	1066	39.4	4.293	6.963	22343	35	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=43)@1
640	437	6	9688	1187	8501	592	4252	595	4249	46.5	0.001	0.001	0	357	on	tiered@1
641	418	7	6944	814	6130	443	3029	371	3101	39.8	7.234	7.130	27115	33	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=43)@1
642	394	25	504	73	431	35	217	38	214	35.4	3.089	4.231	70009	33	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=50)@1
643	392	12	2336	200	2136	94	1074	106	1062	38.3	2.817	4.412	69152	32	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2.dil(prob=50)@1
644	382	12	2336	187	2149	99	1069	88	1080	38.3	0.092	0.129	2205	54	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=50)@1
645	377	32	318	39	279	21	138	18	141	33.7	4.301	5.078	24222	31	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=52)@1
646	344	13	2336	142	2194	80	1088	62	1106	36.7	3.888	6.069	20222	27	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=52)@1
647	335	8	6944	558	6386	285	3187	273	3199	37.9	4.326	4.269	71120	28	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2.dil(prob=50)@1
648	330	8	6944	545	6399	303	3169	242	3230	38.2	0.134	0.136	2105	47	on	ab(deep=4)@2.classic(chip=100)@2.dil(prob=50)@1
649	330	27	504	55	449	31	221	24	228	34.3	0.103	0.130	2209	47	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=50)@1
650	310	9	6944	495	6449	257	3215	238	3234	38.1	6.262	6.171	23432	25	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=52)@1
651	271	36	318	22	296	13	146	9	150	31.4	3.071	3.684	17364	23	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=63)@1
652	267	15	2400	69	2331	37	1163	32	1168	33.8	2.900	4.742	15389	22	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=63)@1
653	215	17	2336	32	2304	22	1146	10	1158	31.2	2.028	3.335	10889	18	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=75)@1
654	210	40	318	14	304	8	151	6	153	28.7	2.805	2.590	15640	18	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=75)@1
655	192	11	6944	265	6679	144	3328	121	3351	35.3	5.059	4.974	18811	16	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=63)@1
656	65	14	6944	115	6829	59	3413	56	3416	32.3	3.462	3.382	12989	6	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=75)@1
657	0	14	11096	9	11087	6	5542	3	5545	25.8	0.001	0.001	0	-	anchor	rand@1
